timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,soil_moisture,label
2026-05-19 20:57:29,0.027470408572704358,0.07397422409991489,9.740586832701696,0.19964674990250497,0.26368230421810357,-0.36302090179326985,42.075064363919715,0
2026-05-19 20:57:30,0.004033382361293289,-0.030626192192271473,9.741852434927385,-0.37707934526649645,-0.48224341894042433,-0.2970817019670312,24.711393424337086,0
2026-05-19 20:57:31,-0.036221227316221086,-0.036923963690279324,9.858221481861454,0.0017293135097563583,-0.18287903616826362,0.06981264404383047,40.451617629599774,0
2026-05-19 20:57:32,-0.05826960398978325,-0.015436851373440502,9.746839245776652,0.3246086684272519,0.4607704876164105,-0.24987675733853343,45.53940679229175,0
2026-05-19 20:57:33,0.030044071915526743,-0.07813713024905061,9.775325317890095,-0.47811478355037984,-0.22709299515394643,0.14216199091993265,38.4203377599618,0
2026-05-19 20:57:34,-0.005816704476263521,0.03825959053335973,9.794979480043256,-0.3677452566970476,0.4174694327648488,-0.21672493088789058,33.74313722719384,0
2026-05-19 20:57:35,-0.07744529650552089,-0.05634860205708572,9.839850672269858,0.17310645413501324,0.26882629767438315,-0.19737576074755325,47.91435602422888,0
2026-05-19 20:57:36,0.05188919169637504,0.0366294888313235,9.736904760440924,0.15608069773401756,-0.3539048717403225,0.3145950972741154,48.40624157198759,0
2026-05-19 20:57:37,0.04485989842178145,0.04446376793278081,9.740062077992818,-0.445688807669379,-0.029173131792562534,0.2248763053279974,34.73207053744208,0
2026-05-19 20:57:38,-0.021035757680782252,0.09033399420261157,9.760338866885997,0.0930801655722363,0.33157039056759363,0.2815453609940607,44.50609811545046,0
2026-05-19 20:57:39,0.07411231092274684,0.04354192412814267,9.841450080574592,0.16958946279435527,-0.3205706472795814,-0.321948825574798,53.611068975156286,0
2026-05-19 20:57:40,0.01911953486705223,-0.08938260109552452,9.740181361023268,-0.2619446807267449,0.1392784594647245,0.13197258638628173,48.05759358958346,0
2026-05-19 20:57:41,0.07441454013024587,0.04396920711924618,9.909150833688804,-0.3264862765977724,0.24472074648089648,-0.05054118848915068,53.14940716316691,0
2026-05-19 20:57:42,0.08329623659891416,-0.04953968632711736,9.828085445195434,0.1581594155946412,0.2484532987927891,0.3120020949561997,48.46095472140524,0
2026-05-19 20:57:43,-0.011091815295696292,0.0292610152580719,9.847069183781464,0.4830256589934474,0.032407392327088,-0.20999347185189987,45.67725445983159,0
2026-05-19 20:57:44,0.026833276637514253,0.016320951063629366,9.76877502594045,0.3916195520178425,0.08461252233397643,-0.4129760013327568,33.111522445136444,0
2026-05-19 20:57:45,0.04996781550004201,-0.015715994923474044,9.747694641148707,0.35661877764395444,0.20098236252017554,0.3946752161146364,51.67501742126274,0
2026-05-19 20:57:46,0.059192488216285144,-0.019353254615226634,9.81939194645141,-0.3780079853782674,-0.14558251452615123,0.3323746800648859,57.3620252506691,0
2026-05-19 20:57:47,0.08872649343146138,-0.0049580099872997,9.798743926110346,0.3650037337371157,-0.3201320629064366,-0.032461494746530595,42.16822354948481,0
2026-05-19 20:57:48,0.004683651670101499,0.02259187422771128,9.885088375299704,-0.006768233803800983,-0.31856018318845614,-0.48176145488236,59.4321757331619,0
2026-05-19 20:57:49,0.0880677107096888,0.05657634360888314,9.828262579771378,-0.21242687714215136,-0.07535448639267683,-0.17721720466729352,31.963837783938,0
2026-05-19 20:57:50,-0.006007893857506913,-0.048620721492724096,9.712131739426129,0.2524193015952556,0.372039964782248,0.45590490139114137,33.35025856426087,0
2026-05-19 20:57:51,0.0740488156408266,0.02609562284438577,9.883966041758521,0.45893101173979267,0.29711698345411075,-0.24705362566624278,46.8341170946632,0
2026-05-19 20:57:52,0.023578791280688557,-0.07916445576981745,9.851929474481341,0.1500026465714036,0.155032995722995,0.2843308988505704,36.22552069288688,0
2026-05-19 20:57:53,-0.05850469394858174,-0.05131753710782721,9.822208980661047,-0.21404585727933634,0.14136274491422585,0.10226008536825493,45.706207438347946,0
2026-05-19 20:57:54,0.09016168809724787,-0.012840517904928545,9.81561525340004,0.2918034804001861,0.28189129905926114,0.44215346610669304,33.06300118343238,0
2026-05-19 20:57:55,-0.06329937718083592,-0.007095017198529341,9.76439179849022,0.001021602578793579,0.4723173507788311,0.008325262217908969,23.691563697822243,0
2026-05-19 20:57:56,0.011643389244930205,0.00937386514962521,9.757869567417279,-0.048955681494474934,-0.2698420920988207,0.18648136363578394,59.65899172646387,0
2026-05-19 20:57:57,0.07954104545098581,-0.01863061456410131,9.763702793410394,-0.2519000208919405,0.4645378070226054,-0.41864298507696474,36.86217617591354,0
2026-05-19 20:57:58,-0.09981361080843837,-0.08987191711449356,9.879818821273776,-0.397443901745796,0.24080299597597554,-0.030158160138234802,33.79677803357131,0
2026-05-19 20:57:59,0.0011254417628970559,-0.01981005827342666,9.870601141373596,0.09376956530900116,0.36228710866508385,-0.16004156117473944,35.757663213213576,0
2026-05-19 20:58:00,-0.05486442973329664,-0.014476152834169781,9.73375149878548,0.2963472823437693,0.0024904095690035932,0.2269535586039939,35.532955428044204,0
2026-05-19 20:58:01,0.05165569702194392,0.04823110990859625,9.886389505611474,-0.19824380876167846,0.45565913677675096,0.2711483084136377,29.51055463441884,0
2026-05-19 20:58:02,-0.0413619214861785,-0.017963680827752085,9.857555683587977,-0.16935546210650487,-0.4457187350257905,-0.2044029582195891,38.05893829096753,0
2026-05-19 20:58:03,-0.05126053103459845,-0.002912935252711149,9.861718470686512,-0.39654505410205276,0.40967411781559393,0.27778038216542666,43.59765383196612,0
2026-05-19 20:58:04,0.06600841592212378,0.08288559998015108,9.853252838961751,-0.4669371554286701,-0.32890247523350613,0.19023991666534834,54.64166852998029,0
